From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR
27-05-2024 07:00,27-05-2024 08:00,67.97,255.55,22.48,55.22,47.65,43.32,21.65,0.85,19.71,7.66,7.51,2.51,0.68,0.74,33.64,30.28,0.43,173.91,67.65
27-05-2024 08:00,27-05-2024 09:00,92.55,310.3,22.06,52.02,45.61,42.79,46.32,0.88,34.82,8.04,7.37,2.5,0.68,0.74,36.07,23.9,0.96,216.86,188.02
27-05-2024 09:00,27-05-2024 10:00,104.08,338.6,21.77,43.31,40.74,42.28,51.99,0.86,54.61,4.88,6.28,0.65,0.68,0.74,37.96,20.3,1.22,173.13,376.23
27-05-2024 10:00,27-05-2024 11:00,83.43,313.45,21.58,43.06,40.45,42.36,42.69,0.74,91.75,3.92,4.26,1.1,0.68,0.74,39.48,19,1.07,264.31,443.8
27-05-2024 11:00,27-05-2024 12:00,95.32,322.4,23.23,37.59,38.88,40.76,31.68,0.72,87.93,2.46,3.69,0.65,0.68,0.74,41.41,15.38,0.89,186.96,497.1
27-05-2024 12:00,27-05-2024 13:00,96.25,292.15,26.39,40.8,43.16,40.88,19.61,0.71,79.38,1.67,4.33,0.65,0.68,0.74,42.78,11.52,0.89,272.8,480.35
27-05-2024 13:00,27-05-2024 14:00,93.38,235.28,27.29,40.79,43.88,40.92,11.86,0.97,83.89,1.39,2.43,0.65,0.68,0.74,43.28,9.8,1.27,95.14,495.65
27-05-2024 14:00,27-05-2024 15:00,76.67,216.25,25.28,39.14,41.37,41.37,7.1,0.97,70.15,1.39,2.49,0.65,0.68,0.74,43.71,9.08,1.28,319.97,463.68
27-05-2024 15:00,27-05-2024 16:00,69.78,200.6,22.38,38.58,38.72,41.27,7.54,0.99,80.5,1.66,1.96,0.73,1.24,0.74,43.82,8.03,1.49,336.7,390
27-05-2024 16:00,27-05-2024 17:00,73.2,200.65,25.39,38.59,41.17,40.87,8.39,0.91,92.09,1.39,3.02,1.08,0.68,0.74,43.55,7.4,1.97,88.2,260.93
27-05-2024 17:00,27-05-2024 18:00,68.38,198.55,19.39,43.32,38.81,41.05,7.08,1.2,78.4,1.8,2.97,1.22,0.68,0.74,42.87,7.2,1.42,339.01,62.1
27-05-2024 18:00,27-05-2024 19:00,71.58,197.08,25.31,42.86,43.38,42.17,8.42,1.21,57.97,1.72,8.09,3.35,3.37,0.74,41.32,8.6,0.8,344.08,20.52
27-05-2024 19:00,27-05-2024 20:00,80.75,202.88,24.82,49.53,46.53,42.59,16.53,1.18,28.32,3.39,13.58,4.46,7.75,1.45,37.64,12.12,0.18,178.62,0.9
27-05-2024 20:00,27-05-2024 21:00,None,214.43,33.54,54.39,56.21,None,16.67,1.2,28.92,1.89,5.14,1.89,2.7,1.12,34.44,16.7,0.19,183.07,4.1
27-05-2024 21:00,27-05-2024 22:00,None,221.45,34.84,64.71,62.74,None,15.84,1.19,13.2,2.83,10.11,3.89,5.62,2.74,33.73,20.07,0.09,189.4,4.72
27-05-2024 22:00,27-05-2024 23:00,None,268.17,49.32,71.94,78.36,45.17,20.05,0.7,12.57,9.26,41.44,11.16,26.68,13.53,33.28,23.6,0.19,181.62,5.03
27-05-2024 23:00,28-05-2024 00:00,120.15,319.3,40.06,68.03,68.76,43.9,27.35,0.69,11.37,9.45,41.05,12.01,33.63,14.02,32.48,25.83,0.09,161.47,4.63
28-05-2024 00:00,28-05-2024 01:00,211.53,335.3,33.52,62.26,60.37,44.67,37.52,0.75,9.51,6.98,30.29,9.04,25.67,12.04,32,25.47,0.23,141.53,4.88
28-05-2024 01:00,28-05-2024 02:00,211.95,334.17,30.71,65.58,59.85,43.75,15.48,0.74,10.64,5.47,22.53,6.26,17.78,5.1,32.14,24.67,0.41,195.86,5.23
28-05-2024 02:00,28-05-2024 03:00,208.75,313.52,32.4,63.94,60.35,44.08,13.44,0.74,10.22,4.8,21.44,7.36,16.25,5.07,31.79,29.3,0.24,175.04,4.98
28-05-2024 03:00,28-05-2024 04:00,204.45,316.83,27.38,60.83,54.62,43.62,13.37,0.73,11.59,5.04,23.42,7.48,17.8,6.44,30.23,32.35,0.18,166.62,4.48
28-05-2024 04:00,28-05-2024 05:00,201.3,316.1,25.19,58.99,51.86,44.06,13.79,0.76,10.67,3.82,20.1,10.77,13.53,4.5,29.52,31.53,0.24,157.6,4.78
28-05-2024 05:00,28-05-2024 06:00,178.35,289.53,23.7,56.53,49.34,42.81,10.58,0.99,11.64,3.2,17.55,11.74,14.54,5.49,29.93,30.08,0.26,238.82,10.2
28-05-2024 06:00,28-05-2024 07:00,173.93,281.75,27.08,57.08,52.38,43.19,3.95,0.98,13.72,3.22,12.46,6.88,15.21,3.91,30.85,28.17,0.33,188.62,33.95
28-05-2024 07:00,28-05-2024 08:00,178.43,283.8,25.79,58.18,51.91,42.7,15.04,0.98,23.37,3.64,10.02,5.95,11.1,2,33.77,22.88,0.47,185.38,58.88
28-05-2024 08:00,28-05-2024 09:00,181.45,306.97,24.35,55.13,49.12,43.34,12.14,0.97,49.7,4.96,11.3,6.86,11.12,2.89,36.66,19.93,0.69,237.69,194.93
28-05-2024 09:00,28-05-2024 10:00,187.4,316.05,27.66,49.27,48.7,42.36,21.97,0.98,86.4,4.12,8.93,4.72,5.38,0.23,39.66,14.2,0.77,296.96,429.85
28-05-2024 10:00,28-05-2024 11:00,180.57,341.82,26.5,43.52,44.7,42.02,26.09,0.97,104.08,3.54,4.04,0.83,0.45,None,41.77,9.22,1.01,167.81,480.48
28-05-2024 11:00,28-05-2024 12:00,172.35,291.73,23.84,44.17,42.88,41.55,14.22,0.89,109.08,2.32,4.76,None,None,None,42.9,7.8,0.68,268.25,507.43
28-05-2024 12:00,28-05-2024 13:00,155.47,252.33,23.23,41.94,41.19,41.27,6.24,0.87,85.77,1.04,2.86,None,None,None,43.64,5.28,1.56,335.92,530.27
28-05-2024 13:00,28-05-2024 14:00,128.4,209.85,26.14,42.45,43.83,41.25,11.1,0.91,83.16,0.5,2.5,None,None,None,44.13,4.57,1.4,164.52,531.45
28-05-2024 14:00,28-05-2024 15:00,101.92,201.75,19.71,39.55,37.06,41.73,11.08,0.87,84.42,0.5,2.21,None,None,None,44.58,4.05,1.77,336.79,513.18
28-05-2024 15:00,28-05-2024 16:00,87.78,188.75,22.21,40.91,39.82,41.72,10.82,0.89,81.21,0.5,0.96,None,None,None,44.91,3.45,1.4,344.84,432.82
28-05-2024 16:00,28-05-2024 17:00,79.6,198.05,22.02,39.19,38.75,41.92,11.22,0.91,86.57,0.5,1.64,0.48,0.51,None,44.59,3.98,1.42,344.43,282.4
28-05-2024 17:00,28-05-2024 18:00,82.47,169.93,22.63,37.65,38.42,41.98,9.69,1.19,76.66,0.96,2.21,0.37,0.28,0.34,44.07,4.62,1.31,340.05,78.25
28-05-2024 18:00,28-05-2024 19:00,89.12,159.93,26.95,47.4,47.12,42.05,8.2,1.19,46.31,2.23,7.14,4.21,3.03,1.3,42.08,6.6,0.65,278.91,19.6
28-05-2024 19:00,28-05-2024 20:00,110.35,177.98,29.22,48.94,49.79,43.7,13.47,1.19,38.31,3.93,11.76,5.48,2.05,0.78,38.08,11.98,0.17,142.18,1.03
28-05-2024 20:00,28-05-2024 21:00,122.4,180.95,28.05,60.52,55,45.22,15.98,1.21,27.58,5.96,19.34,5.42,9.41,2.58,35.68,16.03,0.14,168.87,3.27
28-05-2024 21:00,28-05-2024 22:00,128.08,205.83,27.03,71.67,60.09,45.72,19.6,1.19,13.56,6.91,19.87,5.26,12.09,4.81,34.62,17.62,0.21,184.88,4.05
28-05-2024 22:00,28-05-2024 23:00,143.17,222,28.07,70.79,60.48,45.52,25.71,0.69,12.15,5.44,19.65,5.19,11.47,5.13,35.09,15.32,0.64,200.9,6.07
28-05-2024 23:00,29-05-2024 00:00,149.5,236.5,22.95,62.43,51.86,44.2,28.41,0.71,13.84,4.89,15.56,6.63,14.5,5.31,33.88,16.77,0.15,177.71,3.97
29-05-2024 00:00,29-05-2024 01:00,146.2,229.15,27.92,60.41,54.83,44.1,27.89,0.73,14.85,4.02,10.22,7.07,8.85,3.38,33.21,17.57,0.27,132.85,4.53
29-05-2024 01:00,29-05-2024 02:00,136.85,227.55,28.39,64.63,57.47,44.63,14.27,0.73,12.88,3.88,9.74,6.41,10.47,1.81,33.29,17.28,0.38,169.86,5.57
29-05-2024 02:00,29-05-2024 03:00,135.88,222.62,26.79,58.66,52.98,42.68,14.57,0.73,15.38,3.62,7.01,3.47,2.89,0.78,31.55,19.6,0.09,240.98,4.75
29-05-2024 03:00,29-05-2024 04:00,129.62,208.52,23.38,58.76,50.26,44.16,16.16,0.74,15.81,4.1,6.35,4.39,1.9,0.78,31.91,19.68,0.14,158.54,5.92
29-05-2024 04:00,29-05-2024 05:00,117.4,189.97,23.19,59.77,50.64,44.73,19.95,0.75,15.55,4.16,6.27,2.34,1.47,0.78,32.49,20.93,0.41,203.72,5.9
29-05-2024 05:00,29-05-2024 06:00,108.5,184.08,24.38,55.38,49.28,44.91,19.38,0.98,21.37,3.99,6.34,3.92,2.25,0.78,33.19,23.82,0.74,191.35,12.4
29-05-2024 06:00,29-05-2024 07:00,106.5,207.77,25.47,49.86,47.23,45.42,16.02,0.97,18.84,3.51,4.47,2.18,1.19,0.78,33.94,29.72,0.94,208.78,38.85
29-05-2024 07:00,29-05-2024 08:00,116.93,239.83,21.2,41.16,39.13,45.11,12.42,0.97,14.16,1.99,2.08,1.42,0.65,0.78,35.45,30.5,0.85,228.55,68.95
29-05-2024 08:00,29-05-2024 09:00,123.2,268.33,16.92,40.63,35.37,45.01,7.56,0.97,7.94,1.15,2.02,0.85,0.65,0.78,37.23,28.73,1.43,275.15,189.6
29-05-2024 09:00,29-05-2024 10:00,119.78,320.45,12.72,38.84,30.53,44.61,4.17,0.98,16.05,1.43,1.34,0.85,0.65,0.78,38.42,26.9,1.67,302.34,393.88
29-05-2024 10:00,29-05-2024 11:00,126.2,371.9,15.4,37.34,32.38,44.39,1.77,0.99,22.58,1.15,1.62,0.85,0.65,0.78,39.84,24.3,1.33,311.32,468.9
29-05-2024 11:00,29-05-2024 12:00,141.15,395.67,18.55,37.06,34.8,44.1,2.21,0.89,36.93,1.15,1.29,1.55,1.85,0.78,42.1,20.88,1.08,319.91,494.55
29-05-2024 12:00,29-05-2024 13:00,142.43,408.12,25.17,39.04,41.23,46.29,12.82,0.89,49.24,1.15,1.52,0.85,0.65,0.78,43.58,17.4,0.79,320.81,501.02
29-05-2024 13:00,29-05-2024 14:00,133.05,369.67,24.72,33.28,37.8,43.38,11.94,0.89,55.03,1.15,1.18,0.85,0.65,0.78,44.27,14.83,0.99,266.31,502.6
29-05-2024 14:00,29-05-2024 15:00,121.82,338.22,27.22,39.61,43.2,43.25,7.85,0.88,60.84,1.15,1.04,0.85,0.65,0.78,45.36,11.3,0.9,45.72,450.12
29-05-2024 15:00,29-05-2024 16:00,118.9,279.42,24.49,38.8,40.55,42.61,3.03,0.87,60.34,1.15,2.19,0.85,0.65,0.78,45.13,10.32,0.85,107.53,265.55
29-05-2024 16:00,29-05-2024 17:00,174.75,253.55,26.21,41.33,43.29,42.4,None,0.87,61.5,1.15,2.63,0.85,0.65,0.78,42.56,11.43,2.01,130.06,113.45
29-05-2024 17:00,29-05-2024 18:00,232.07,718.57,31.51,44.28,49.17,45.1,0.64,1.2,63.15,1.86,4.47,0.85,0.65,0.78,40.58,18.97,1.63,103.97,64.9
29-05-2024 18:00,29-05-2024 19:00,220.27,275.9,20.96,43.72,40.29,46.52,2.14,1.21,52.97,2.73,7.69,2.65,0.65,0.78,36.23,30.03,1.31,118.12,13.95
29-05-2024 19:00,29-05-2024 20:00,192.03,231.53,21.63,50.98,44.7,46.48,14.65,1.22,21.86,2.76,6.5,3.84,0.65,0.78,35.86,27.95,0.51,152.83,4.35
29-05-2024 20:00,29-05-2024 21:00,None,None,23.26,58.1,49.81,47.89,15.37,1.19,13.91,2.88,7.82,5.37,0.65,0.78,36.32,26.35,1.13,162.11,5.35
29-05-2024 21:00,29-05-2024 22:00,144.5,181.6,25.77,60.22,52.98,48.45,16.67,1.19,17.18,2.94,7.65,3.58,6.71,1.51,36.68,23.7,1.3,178.84,5.22
29-05-2024 22:00,29-05-2024 23:00,130.78,185.92,23.71,55.17,48.62,47.85,18.34,0.7,17.35,3.06,8.59,4.83,5.92,0.86,36.8,23.2,1.13,206.12,5.23
29-05-2024 23:00,30-05-2024 00:00,118.47,224.4,24.71,56.92,50.37,49.04,20.02,0.71,2.84,2.81,7.38,5.5,11.77,1.71,36.6,23,0.84,189.14,4.2
30-05-2024 00:00,30-05-2024 01:00,129.25,207.48,22.69,56.73,48.62,49.33,22.38,0.71,8.09,2.73,7.35,6.01,2,0.78,36.39,22.05,0.82,188.83,5.2
30-05-2024 01:00,30-05-2024 02:00,140.53,224.92,23.53,54.06,47.88,49.31,15.96,0.74,10.71,2.46,5.89,3.12,0.77,0.78,35.87,23.7,0.46,194.84,3.9
30-05-2024 02:00,30-05-2024 03:00,144.12,232.17,26.75,54.42,50.69,49.36,13.58,0.74,20.36,2.47,5.75,4.23,1.97,0.78,35.13,24.68,0.72,220.63,5.35
30-05-2024 03:00,30-05-2024 04:00,133.47,248.25,27.36,50.05,48.86,49.83,12.27,0.75,16.63,2.59,6.77,6.62,7.2,0.78,33.85,27.12,0.47,176.96,3.7
30-05-2024 04:00,30-05-2024 05:00,124.67,221.43,28.06,47.66,48.16,48.95,11.02,0.74,15.12,1.45,5,3.96,4.01,0.78,33.98,27.73,0.53,181.58,5.05
30-05-2024 05:00,30-05-2024 06:00,120.78,240,24.18,45.76,44,49.17,9.16,0.96,12.35,2.02,2.55,0.9,0.71,0.78,33.54,29.2,0.49,230.96,8.55
30-05-2024 06:00,30-05-2024 07:00,117.95,256.5,25.82,46.4,45.67,49.5,8.41,0.98,14.11,2.4,3.42,0.85,0.65,0.78,33.97,28,0.74,277.74,37.58
30-05-2024 07:00,30-05-2024 08:00,124.53,275.73,22.87,45.55,42.83,48.84,15.61,0.99,24.91,2.84,2.75,0.85,0.65,0.78,35.37,24.85,1,312.85,71.12
30-05-2024 08:00,30-05-2024 09:00,133.2,317.88,26.47,43.06,44.42,48.7,14.79,0.98,28.8,2.37,1.67,2,0.65,0.78,36.91,26.85,1.57,318.88,188.25
30-05-2024 09:00,30-05-2024 10:00,132.4,354.9,24.28,43.43,42.84,48.79,14.08,0.98,44.63,1.15,1.64,0.85,0.65,0.78,38.77,22.88,1.86,325.97,406.5
30-05-2024 10:00,30-05-2024 11:00,133.97,358.53,27.02,41.06,43.8,48.21,13.75,0.97,69.22,1.15,0.91,0.85,0.65,0.78,40.32,18.3,1.76,347.99,477.92
30-05-2024 11:00,30-05-2024 12:00,138.7,297.6,27.58,40.24,43.82,47.76,15.16,0.87,89.73,1.44,3.22,0.85,0.65,0.78,41.7,14.05,1.65,93.29,501.72
30-05-2024 12:00,30-05-2024 13:00,116.42,273.55,25.29,41.15,42.45,47.31,13.24,0.88,90.88,1.15,1.07,0.85,0.65,0.78,42.58,12.17,1.48,270.96,515.53
30-05-2024 13:00,30-05-2024 14:00,91.65,240.3,23.75,41.18,41.21,46.95,13.93,0.88,88.32,1.15,1.97,0.85,0.65,0.78,43.99,11.02,1.46,344.97,515.85
30-05-2024 14:00,30-05-2024 15:00,92.03,239.93,24.85,40.84,41.92,46.49,14.33,0.89,68.23,1.15,0.54,0.85,0.65,0.78,44.73,8.05,1.03,241.55,501.98
30-05-2024 15:00,30-05-2024 16:00,99.2,228.47,23.42,43.03,41.93,46.17,9.77,0.89,61.49,1.15,1.19,0.85,0.65,0.78,45.42,4.97,1.56,329.03,422.05
30-05-2024 16:00,30-05-2024 17:00,97.73,210.03,23.92,38.54,39.95,46.1,9.61,0.88,62.49,1.15,2.29,0.85,0.65,0.78,45.22,4.12,1.68,343.2,279.83
30-05-2024 17:00,30-05-2024 18:00,111.22,195.55,27.56,45.94,46.84,45.99,8.59,1.21,52.42,1.15,2.15,0.85,0.65,0.78,44.74,3.22,1.37,323.85,86.3
30-05-2024 18:00,30-05-2024 19:00,117.2,174.55,26.08,51.82,48.77,46.61,8.34,1.2,38.98,1.44,4.79,2.05,1.48,0.78,42.99,4.58,0.74,335.48,21.6
30-05-2024 19:00,30-05-2024 20:00,112.7,201.77,24.87,51.48,47.61,47.53,17.16,1.21,24.41,2.75,10.96,4.06,3.59,0.78,37.24,10.3,0.08,145.45,1.25
30-05-2024 20:00,30-05-2024 21:00,134.2,194.1,25.33,53.42,49.01,49.95,17.38,1.18,24.2,3.56,15.71,6.48,4.11,1.78,36.95,21.65,1.48,157.86,6.1
30-05-2024 21:00,30-05-2024 22:00,143.07,245.4,24.41,50.08,46.49,49.63,17.61,1.21,27.23,2.59,4.91,2.03,1.42,0.78,36.27,24.95,1.37,173.29,3.55
30-05-2024 22:00,30-05-2024 23:00,129.35,221.38,23.68,54.05,48,49.38,19.16,0.7,18.59,2.32,4.54,6.22,0.65,1.56,35.32,26.25,1.32,185.05,4.65
